id,sex,employment,married,income,digital3
155954,1,employed,1,103711,.28703833
155955,0,employed,1,19183,.58085847
155956,1,student,0,12549,.99665445
155957,0,employed,1,58546,0
155958,0,retired,1,5017,.17764492
155959,1,employed,1,11670,0
155960,1,employed,1,5648,0
155961,0,employed,0,11962,0
155962,1,employed,1,20136,0
155963,0,employed,1,8900,.73492551
155964,1,employed,1,17379,.64028174
155965,0,employed,1,20881,.50517356
155966,1,employed,0,43498,.16610789
155967,0,unemployed,1,0,.45875198
155968,0,employed,1,7591,.30424866
155969,0,unemployed,1,0,.78193438
155970,1,unemployed,1,0,.69948924
155971,1,employed,1,10382,.026604332
155972,1,retired,1,8543,.29364291
155973,1,employed,0,20896,.73658645
155974,1,employed,1,5578,.84188557
155975,1,retired,1,4709,.25524908
155976,0,employed,1,31177,.68910241
155977,1,employed,1,90779,.069530673
155978,0,unemployed,1,12183,.5492236
155979,0,employed,0,13391,0
155980,0,employed,0,22671,.66448265
155981,1,employed,0,9655,0
155982,0,employed,0,29562,.66865879
155983,1,employed,1,11757,.052341454
155984,0,employed,1,62122,.16688083
155985,1,employed,0,49589,0
155986,0,employed,1,23152,.03724559
155987,1,employed,0,12644,0
155988,1,retired,0,3157,.23284853
155989,1,retired,1,4439,0
155990,0,retired,1,42557,.0036535361
155991,1,employed,1,14094,.68848646
155992,0,student,0,18299,0
155993,1,employed,1,5904,.52877724
155994,0,student,1,0,.53139198
155995,0,retired,1,81145,0
155996,1,student,0,0,.50713968
155997,0,retired,1,3115,0
155998,0,employed,1,152108,.96370846
155999,0,employed,1,60947,0
156000,1,unemployed,0,0,.063243158
156001,0,employed,1,5810,0
156002,0,employed,0,10258,.18968631
156003,0,employed,1,9421,.4316698
156004,0,employed,1,5830,.10092892
156005,0,employed,1,27086,.33433801
156006,1,employed,1,8069,.10793982
156007,0,employed,1,8157,0
156008,1,student,0,0,0
156009,1,employed,0,22406,.60031027
156010,1,employed,1,7483,.17412806
156011,1,employed,1,20260,0
156012,0,student,1,7496,.85819674
156013,0,employed,0,64483,.82095462
156014,1,employed,0,8911,0
156015,1,retired,1,3895,.2950483
156016,0,student,0,5192,.71160817
156017,1,retired,0,3423,.14773023
156018,1,employed,1,38388,.50860667
156019,0,employed,0,29081,.45492396
156020,1,retired,0,15514,.31814784
156021,0,employed,1,7423,.62699211
156022,1,unemployed,1,27949,.70662552
156023,1,employed,1,27262,.5229786
156024,0,employed,1,41063,0
156025,0,employed,1,23341,.42773613
156026,0,employed,1,4443,.81164938
156027,0,unemployed,0,0,.065712698
156028,1,unemployed,0,0,.57457161
156029,1,student,0,8083,.55488664
156030,1,employed,1,38371,0
156031,1,employed,1,1000000,0
156032,1,employed,1,35420,.71761626
156033,0,student,0,0,.039552014
156034,1,retired,1,9465,0
156035,0,employed,1,10386,.19672178
156036,0,unemployed,1,15997,.23285596
156037,1,student,0,0,.91896045
156038,1,unemployed,1,7223,.92690629
156039,1,student,0,0,.87206095
156040,1,employed,1,5826,0
156041,1,student,0,0,.86117482
156042,0,student,0,0,.55947149
156043,0,retired,1,16044,.20569238
156044,1,retired,1,3363,.27319974
156045,1,employed,1,12413,.56515628
156046,1,student,0,0,.25059074
156047,0,employed,0,67180,.41737267
156048,1,employed,1,11887,.2556513
156049,0,student,0,0,.99219763
156050,1,employed,1,220474,0
156051,1,employed,1,9692,.12671494
156052,1,retired,1,3018,.2278769
156053,1,employed,1,5687,.41674814
156054,1,employed,0,7957,0
156055,1,student,0,0,.51469958
156056,1,employed,1,41810,.2469172
156057,1,employed,1,29422,.64969605
156058,1,retired,0,15063,.15018182
156059,1,employed,1,6922,0
156060,1,employed,0,17549,0
156061,0,unemployed,1,6457,0
156062,0,employed,1,9027,.095201612
156063,1,employed,1,17844,0
156064,1,employed,1,20527,0
156065,0,employed,1,12555,.1841113
156066,1,retired,1,7021,.23675041
156067,1,employed,1,29200,.0048651919
156068,0,unemployed,0,22191,.9289937
156069,1,student,0,0,.797212
156070,1,employed,1,32194,.86880964
156071,0,retired,1,4570,.27378872
156072,0,employed,1,12254,.11736386
156073,0,employed,1,6055,.95254797
156074,0,employed,1,11658,.26739189
156075,1,employed,1,19356,0
156076,1,employed,1,14169,0
156077,1,student,0,0,0
156078,0,employed,1,5623,0
156079,0,employed,1,27139,.84204537
156080,1,unemployed,1,0,.96153015
156081,1,student,0,0,.60419583
156082,1,unemployed,0,0,0
156083,1,employed,0,5615,.74024272
156084,1,student,0,0,.42628151
156085,0,employed,1,4293,.78741091
156086,0,student,0,0,.12399865
156087,0,student,0,0,.87024331
156088,0,employed,1,21650,.71754521
156089,1,unemployed,1,0,.58429891
156090,1,employed,1,10010,.80875838
156091,1,employed,0,88390,.14129931
156092,0,employed,1,16555,.63974482
156093,0,employed,1,31304,.52994639
156094,0,student,0,0,.12326898
156095,1,unemployed,1,13362,.76771545
156096,0,student,0,0,0
156097,1,student,0,0,.54162353
156098,1,unemployed,1,10252,.60097194
156099,1,employed,1,28920,0
156100,1,unemployed,1,0,.6678924
156101,0,student,0,0,.13378498
156102,0,employed,1,6170,.67541307
156103,1,student,0,0,.89177954
156104,0,unemployed,0,12949,.52297854
156105,1,unemployed,1,0,.062229346
156106,1,retired,1,38740,.31896445
156107,1,employed,1,16670,.62661052
156108,1,employed,1,9513,.55881733
156109,1,employed,1,5179,.82095462
156110,0,employed,1,8458,.51365918
156111,0,retired,0,6714,0
156112,0,unemployed,0,0,.50972766
156113,0,unemployed,0,0,0
156114,0,retired,0,4013,.076440841
156115,0,employed,1,64592,.67227012
156116,1,student,0,17135,.84621048
156117,0,student,0,0,.85212576
156118,1,employed,0,14287,0
156119,0,employed,1,7035,0
156120,0,employed,0,19589,.48811427
156121,0,unemployed,0,7934,.12592351
156122,1,employed,0,9697,.26232883
156123,0,student,0,6710,.45646653
156124,0,unemployed,1,10190,.62278342
156125,1,employed,0,9715,.1093628
156126,0,unemployed,1,10789,.61593831
156127,1,retired,1,7707,.057261407
156128,1,retired,0,3739,0
156129,1,employed,1,13996,.19466436
156130,0,retired,0,2727,0
156131,0,student,1,0,0
156132,1,employed,1,5947,.68787962
156133,1,retired,1,6550,0
156134,1,employed,1,8091,0
156135,0,student,0,6687,.043856956
156136,1,unemployed,1,29323,.91894662
156137,1,employed,1,28321,.80465448
156138,1,student,0,0,.91706967
156139,1,employed,1,9547,.2751762
156140,0,employed,1,5382,0
156141,0,student,0,33691,.09234228
156142,0,employed,1,14080,.074468084
156143,0,unemployed,0,7096,.23367572
156144,1,employed,0,7286,.014582906
156145,1,employed,1,5161,.82679284
156146,0,student,0,0,.85985827
156147,0,student,0,0,.25803044
156148,1,student,0,57512,.9096781
156149,1,employed,1,11574,.80393839
156150,1,employed,1,61232,.25294834
156151,1,retired,1,7276,.16975203
156152,0,employed,1,14840,.60003883
156153,1,employed,1,19958,.57536614
156154,1,employed,0,6535,0
156155,0,retired,1,21796,.098735645
156156,0,student,0,0,.79512894
156157,1,employed,0,9399,.41616067
156158,0,employed,1,18444,.83548343
156159,1,employed,1,5672,0
156160,1,employed,0,7671,.44345608
156161,0,employed,1,23782,.088438191
156162,1,employed,0,8358,.51790732
156163,0,employed,1,13808,.63259709
156164,1,student,0,0,0
156165,0,unemployed,1,0,0
156166,1,employed,1,8819,0
156167,1,unemployed,1,0,.64176154
156168,0,employed,0,16297,.083109617
156169,1,employed,0,10260,.5546273
156170,1,employed,1,5519,.51181394
156171,0,student,0,0,.15160105
156172,1,unemployed,1,20592,.53650063
156173,0,student,0,0,.3811796
156174,1,employed,1,8090,.72813928
156175,0,employed,1,8883,.68648487
156176,1,employed,1,15216,0
156177,1,employed,1,12342,.70650506
156178,1,employed,1,28973,.56992888
156179,1,employed,1,10821,.11315858
156180,1,unemployed,1,0,.17854115
156181,0,student,0,0,.92754966
156182,1,student,0,0,.9343071
156183,1,employed,1,5537,.66176003
156184,1,retired,1,12105,0
156185,0,student,0,0,.016438104
156186,1,employed,1,20314,.77849811
156187,1,unemployed,1,10648,.26670557
156188,0,student,0,0,.86988539
156189,1,student,0,0,.030039376
156190,1,student,0,0,.8855958
156191,0,unemployed,1,23149,.33826107
156192,0,unemployed,0,12256,0
156193,1,employed,0,7784,.72403979
156194,0,student,1,16517,.97516668
156195,1,employed,0,10573,.25230846
156196,1,employed,1,15445,.77308071
156197,1,employed,1,15996,.59421384
156198,0,employed,1,9364,.58852124
156199,1,employed,1,29706,.57294017
156200,0,unemployed,1,0,.41458416
156201,1,employed,1,13037,0
156202,0,employed,1,24506,.30930978
156203,0,employed,1,7472,.11916631
156204,0,employed,1,7893,0
156205,1,retired,1,4426,.24206571
156206,1,student,0,0,.99049395
156207,1,student,1,0,.97774535
156208,0,employed,1,5723,.15972151
156209,0,retired,1,8429,.18275176
156210,1,employed,1,23932,.59856296
156211,1,student,0,0,.51204199
156212,0,employed,1,81481,0
156213,0,employed,1,13872,.97135514
156214,1,employed,1,13064,0
156215,0,employed,1,6537,.1403179
156216,1,employed,0,5855,.67907
156217,0,unemployed,1,13026,.052448876
156218,1,employed,1,8858,0
156219,0,employed,1,10866,.1222968
156220,1,employed,1,13174,.14551136
156221,1,employed,0,25930,0
156222,1,student,1,8499,.7371006
156223,0,employed,0,14424,.52868456
156224,1,employed,1,11923,.50441527
156225,1,employed,1,14871,0
156226,1,unemployed,1,0,0
156227,0,employed,1,5081,.84186065
156228,0,employed,1,8529,.74607635
156229,0,student,0,0,.91844946
156230,0,employed,0,48784,.27197877
156231,0,student,0,0,.96744871
156232,0,student,0,0,.73652607
156233,1,employed,1,8587,0
156234,1,student,0,0,.5570271
156235,0,retired,0,11765,.082801864
156236,1,student,0,0,.89127201
156237,0,employed,1,8141,0
156238,0,employed,0,5719,.50776637
156239,1,employed,1,14793,0
156240,0,retired,1,3130,0
156241,1,employed,0,6451,.83122808
156242,1,unemployed,1,7983,.66874743
156243,1,retired,1,33001,.32078546
156244,1,employed,1,7138,.99513489
156245,0,student,0,3162,.86139667
156246,1,employed,1,11239,.16430719
156247,1,retired,0,3968,.34878898
156248,0,employed,1,13135,.54893529
156249,0,student,1,0,.65900147
156250,0,employed,0,9678,.81157207
156251,0,employed,1,10457,.63010818
156252,0,student,0,0,.92650872
156253,1,student,0,0,.87608093
156254,1,employed,0,15407,.58626068
156255,1,employed,1,7497,.79967123
156256,0,retired,1,5155,.27072522
156257,1,student,0,0,.90073007
156258,0,unemployed,1,13073,.83208519
156259,1,employed,1,23780,.50813854
156260,0,employed,1,7709,.05577505
156261,1,employed,1,10367,.90299141
156262,1,student,1,0,.85340059
156263,0,employed,1,7305,.62648386
156264,0,unemployed,1,8267,.64358437
156265,1,student,0,4329,.85950989
156266,0,employed,1,11428,.10558261
156267,1,unemployed,1,11941,.8824625
156268,0,unemployed,1,0,.73317826
156269,1,employed,1,7617,0
156270,1,student,0,6410,.87334365
156271,1,employed,1,123306,0
156272,1,employed,1,20204,.66517133
156273,0,employed,1,62718,.89264458
156274,0,employed,1,5975,.71749908
156275,1,student,0,41239,.75429124
156276,0,unemployed,1,0,.72188324
156277,1,unemployed,1,14193,.18292433
156278,1,employed,1,20298,0
156279,0,employed,1,9877,.52666295
156280,0,employed,1,11513,.319334
156281,0,student,0,0,.45791334
156282,0,employed,1,22709,.39026332
156283,0,student,0,0,.91353488
156284,0,employed,1,7223,0
156285,1,employed,0,8630,.36160511
156286,1,employed,1,9306,0
156287,0,employed,0,9690,.32775384
156288,0,student,0,0,.87231922
156289,0,employed,1,5008,0
156290,1,employed,1,6588,0
156291,1,retired,1,17101,0
156292,0,employed,1,6777,0
156293,0,employed,0,18516,.84859908
156294,0,unemployed,1,0,.75338197
156295,1,employed,1,5484,.98680961
156296,1,retired,0,7229,0
156297,1,student,1,0,.90548652
156298,1,unemployed,1,0,.55694741
156299,0,employed,1,28779,.65620023
156300,1,employed,1,8357,0
156301,1,student,0,5278,.53471118
156302,1,student,0,8886,.93748021
156303,0,employed,1,27282,.51983869
156304,0,employed,1,9708,.49809965
156305,1,employed,1,11303,0
156306,1,employed,1,11616,.39908984
156307,1,student,0,0,.72809058
156308,0,employed,0,5578,.70869005
156309,0,employed,0,13332,.084661752
156310,1,unemployed,1,6816,0
156311,1,employed,0,9179,0
156312,1,student,0,0,.25736058
156313,0,employed,1,18646,.19718428
156314,1,employed,1,14469,.80933285
156315,0,student,0,0,.89100039
156316,1,employed,0,6747,0
156317,1,unemployed,1,12287,.90376556
156318,0,employed,1,5523,0
156319,0,employed,1,6478,.52251017
156320,0,retired,1,7447,.3240425
156321,0,employed,1,14875,.31460246
156322,1,retired,1,4461,0
156323,0,unemployed,1,12133,.20301694
156324,1,employed,0,28695,.13647051
156325,1,employed,1,12164,.3045592
156326,1,unemployed,0,7520,.14892185
156327,1,retired,0,15425,.0013607818
156328,0,student,0,11987,0
156329,1,employed,0,8574,.52146292
156330,1,employed,1,9838,.5779267
156331,0,employed,1,10770,.79353219
156332,0,employed,0,15490,0
156333,1,employed,0,17645,0
156334,1,employed,0,58995,.63987255
156335,1,employed,1,135103,.5269143
156336,1,employed,0,24288,.88146788
156337,1,employed,1,7429,.05335879
156338,0,student,0,17276,.45970187
156339,0,employed,1,21865,.80050194
156340,1,student,0,0,.68511939
156341,1,employed,1,19144,.4575007
156342,1,employed,1,7261,0
156343,0,student,0,0,.82390481
156344,1,employed,0,7562,.71320999
156345,0,employed,1,8989,0
156346,0,employed,0,17006,.80052412
156347,1,employed,1,6836,.63324624
156348,1,unemployed,0,0,0
156349,0,unemployed,1,0,0
156350,1,employed,1,13297,.041749109
156351,0,unemployed,1,0,.64541149
156352,0,unemployed,1,0,.37527001
156353,1,retired,1,6636,.25943446
156354,1,employed,0,10279,0
156355,0,employed,1,8162,.67787886
156356,0,retired,1,6100,.18371308
156357,1,employed,1,12987,.60302192
156358,1,employed,0,90910,.78119487
156359,0,student,0,24581,.75364488
156360,0,unemployed,1,0,.60498351
156361,1,employed,0,8183,0
156362,1,employed,1,147119,.94847637
156363,1,employed,1,15085,.56878787
156364,0,retired,1,6966,0
156365,0,student,0,0,.93071753
156366,0,student,0,0,.73870957
156367,1,employed,0,5996,.64209974
156368,0,employed,1,3978,.27244222
156369,0,unemployed,0,0,.62534547
156370,0,employed,1,19362,.50804174
156371,0,retired,1,47299,.23971491
156372,1,employed,1,7475,.54041475
156373,0,retired,0,6824,0
156374,0,employed,1,7221,.20007895
156375,1,employed,1,14346,0
156376,0,employed,1,157778,.22906247
156377,0,student,0,0,.01890165
156378,0,employed,1,13237,.15499477
156379,1,unemployed,0,5005,.028043319
156380,1,employed,0,126518,.52171254
156381,1,employed,0,88784,.045407739
156382,1,employed,1,6265,.5241254
156383,0,employed,1,98381,.44981271
156384,0,employed,0,10309,.81665593
156385,1,student,0,0,.96732658
156386,0,student,0,0,.93381059
156387,1,employed,1,6477,0
156388,1,unemployed,1,0,0
156389,0,employed,1,5276,.23859571
156390,1,employed,1,27154,0
156391,1,employed,1,12095,.61678505
156392,0,retired,1,15069,.20118198
156393,1,employed,1,12255,.49264324
156394,1,student,1,8128,.81676728
156395,0,retired,0,15194,0
156396,1,employed,1,5845,0
156397,0,employed,1,6889,.0058641951
156398,1,retired,0,21086,.2776092
156399,1,employed,0,11749,.79965198
156400,1,student,0,8345,0
156401,0,employed,1,5724,.53786385
156402,1,employed,0,5874,.431586
156403,1,employed,1,26216,.54552794
156404,0,employed,1,10443,.90236413
156405,0,unemployed,1,7115,.75363809
156406,1,employed,1,41539,0
156407,0,retired,0,4841,.36331025
156408,1,employed,1,19604,.36893898
156409,1,employed,1,10987,.77140075
156410,0,employed,1,7412,.5575465
156411,1,employed,0,7843,.57840812
156412,0,student,0,10689,.3571589
156413,1,employed,1,10325,.74729872
156414,1,employed,1,8267,.53130662
156415,1,employed,0,29342,0
156416,0,employed,1,6864,.14905547
156417,1,employed,1,8227,.8022697
156418,0,unemployed,1,0,.54418433
156419,1,employed,1,19007,.77943134
156420,0,employed,1,11618,.0091945091
156421,1,student,0,0,.15290952
156422,1,retired,1,30040,0
156423,1,employed,0,8444,.62973011
156424,1,employed,1,5188,0
156425,0,retired,1,2823,0
156426,0,employed,0,5308,.77368778
156427,1,retired,1,4882,.13728544
156428,0,employed,0,6474,.49472934
156429,0,retired,1,3975,.37662241
156430,1,employed,1,9285,.34864798
156431,1,employed,0,16469,.55196899
156432,1,employed,1,26119,.5361985
156433,1,employed,0,10420,.17311698
156434,0,student,0,0,.33725885
156435,1,employed,1,13289,.83521354
156436,1,retired,1,11229,.17945905
156437,1,student,1,0,.53877902
156438,0,employed,1,13726,.77463448
156439,1,employed,0,7675,0
156440,0,employed,1,7933,.03049585
156441,1,employed,1,7199,0
156442,0,unemployed,1,10837,0
156443,1,unemployed,1,15194,.72395158
156444,1,employed,1,49808,.59739208
156445,1,employed,0,8212,.70796829
156446,0,retired,0,6851,.25107008
156447,1,unemployed,1,109649,.60123849
156448,0,unemployed,1,6015,.79250461
156449,0,employed,0,73915,0
156450,0,employed,1,13429,0
156451,1,employed,1,7379,.51336509
156452,0,retired,1,3104,.24660249
156453,1,student,0,0,.75187767
156454,0,employed,1,10006,.66823214
156455,1,retired,0,26022,.2356613
156456,1,employed,1,7304,0
156457,1,employed,1,20239,.10507499
156458,0,retired,1,3269,0
156459,1,employed,1,22256,.65984684
156460,0,employed,1,12267,0
156461,1,retired,1,12737,0
156462,1,employed,1,7732,.29862934
156463,1,student,0,0,0
156464,1,unemployed,1,0,.65088242
156465,1,employed,1,30997,.50294507
156466,0,unemployed,1,27579,.60991162
156467,1,employed,1,67895,0
156468,0,unemployed,0,21791,.90057731
156469,1,unemployed,1,0,.11046018
156470,1,student,0,7244,.39311334
156471,1,employed,1,20932,.6839115
156472,0,unemployed,1,16001,.28480563
156473,1,retired,1,13098,.22136304
156474,1,employed,1,37861,.036372367
156475,1,retired,0,14433,.27695936
156476,0,employed,1,5782,.44701394
156477,0,employed,1,7281,.80789185
156478,1,employed,1,6777,.62928367
156479,1,employed,1,24061,.77240896
156480,1,employed,1,11357,.48623842
156481,1,employed,1,6562,.70187992
156482,1,employed,1,10147,.88523895
156483,0,student,0,0,.85357934
156484,0,employed,0,48183,.93602461
156485,0,unemployed,1,15893,.50004363
156486,0,employed,1,14967,.78360516
156487,1,unemployed,1,33889,0
156488,0,retired,1,6928,.33465758
156489,0,student,0,0,.80553997
156490,1,retired,1,4161,0
156491,0,employed,1,11193,0
156492,1,student,0,3990,.96510571
156493,0,employed,1,16205,.74233127
156494,1,retired,0,4362,.22076638
156495,0,student,0,0,.92540383
156496,1,employed,1,26491,0
156497,1,student,0,0,.8319124
156498,0,student,0,0,.76282024
156499,1,employed,1,22079,.84170491
156500,1,employed,0,5931,.99096471
156501,1,employed,1,32363,.8685981
156502,1,unemployed,1,0,.39403516
156503,1,retired,0,4591,.17027202
156504,0,unemployed,1,0,.57823616
