id,own,competing1,competing2,borrowertype,accepted,default,profit
42348,,,,3,0,1,
42349,,.5460704,.50186771,2,0,0,
42350,.22848645,.2273187,.23044403,1,0,1,
42351,,,,1,0,0,
42352,,.32105109,.31558818,1,0,1,
42353,.12831263,.34854054,.1911993,1,1,0,1283.1263
42354,,,,2,0,1,
42355,,.26460993,.18990707,2,0,0,
42356,.037469205,.089587778,.2696113,2,1,0,374.69205
42357,.16366467,.094341554,.041950054,1,0,0,
42358,.03911604,.073119789,.04423077,1,1,0,391.1604
42359,,.1756957,.22184791,1,0,0,
42360,.055673677,.041804202,.08649876,1,0,0,
42361,,.3821072,.19352375,2,0,0,
42362,,.20274955,.54228932,3,0,0,
42363,.25413492,.13481468,.17205498,1,0,0,
42364,,.52037495,,1,0,1,
42365,,,,1,0,0,
42366,,.47420734,.1757746,1,0,0,
42367,,,,3,0,1,
42368,,.50619376,.42122331,3,0,0,
42369,,.18699898,.22895378,3,0,0,
42370,.18227606,.13276798,.67127615,2,0,0,
42371,.040685687,.054326832,.082472123,3,1,0,406.85687
42372,,,,3,0,0,
42373,,.97091281,.45758846,1,0,0,
42374,,.19523388,.30713162,3,0,0,
42375,,.1753619,.19988012,2,0,0,
42376,,.49413896,.020873766,2,0,1,
42377,,.47763795,.23120366,2,0,0,
42378,,,.22249155,1,0,0,
42379,,.51430917,.28722733,2,0,1,
42380,.28533301,.12325247,.23835118,2,0,1,
42381,.14308906,.12318718,.15067159,3,1,0,1430.8905
42382,.28395951,.32714581,.17212683,1,0,0,
42383,.17144977,.14992753,.27292737,3,0,0,
42384,,,.35748613,1,0,0,
42385,,,,3,0,1,
42386,,.45309201,.24844356,2,0,0,
42387,,.21441685,.4880304,3,0,0,
42388,,.6218307,.51704329,2,0,1,
42389,,,,2,0,0,
42390,,.26708829,.18048948,2,0,0,
42391,.055480994,.021399871,.061691858,1,0,0,
42392,,,.20912871,3,0,1,
42393,,.74429727,,1,0,0,
42394,.20379244,.23495066,.14770994,2,0,0,
42395,,.26171914,.78112286,3,0,0,
42396,.054540247,.061625462,.02137156,2,0,0,
42397,,.16627246,.28515881,2,0,0,
42398,.11145655,.14805852,.19751976,2,1,0,1114.5656
42399,,.57566822,.20145997,1,0,0,
42400,.032961637,.077944346,.52659208,2,1,0,329.61636
42401,,.28684014,.42394775,3,0,0,
42402,,,,3,0,0,
42403,.1241722,.31049654,.18303965,2,1,0,1241.722
42404,,.15303583,.13939457,1,0,0,
42405,.14627205,.095099203,.28235304,1,0,0,
42406,,.38437107,.44490737,3,0,1,
42407,,.28505296,,1,0,1,
42408,,.24944781,,2,0,0,
42409,,,.021714177,3,0,1,
42410,.24193636,.28459349,.48894551,3,1,0,2419.3635
42411,,,,1,0,1,
42412,,.56329614,.1427176,3,0,0,
42413,,.28240085,.35843632,3,0,0,
42414,,.16343486,.33836606,2,0,0,
42415,,.12626734,.50666624,2,0,0,
42416,.069277905,.15168026,.26419222,2,1,0,692.77905
42417,,.54089034,.84869456,2,0,0,
42418,.045405272,.06293828,.11653903,1,0,0,
42419,,,.26719043,2,0,1,
42420,,.069598809,.10752209,1,0,0,
42421,,,,2,0,1,
42422,.047554336,.042196691,.018806612,2,0,0,
42423,,.54285777,.23141487,3,0,0,
42424,,.67716551,.1733291,1,0,0,
42425,,,.14143264,3,0,0,
42426,,.41212285,.84935063,1,0,1,
42427,,.54105604,,3,0,1,
42428,,,.36851561,2,0,0,
42429,,,1,1,0,1,
42430,,.23600002,.23757581,3,0,0,
42431,,.25755098,.24677682,3,0,1,
42432,,.5508824,.24938522,3,0,0,
42433,,.29554516,,1,0,0,
42434,,,,1,0,0,
42435,.12054843,.076923102,.20567413,2,0,0,
42436,,,,3,0,0,
42437,.13587356,.065689102,.068936728,1,0,0,
42438,,.091705106,,2,0,0,
42439,,.17985028,.3848851,2,0,0,
42440,.21171114,.23853634,.39453518,1,1,1,-10000
42441,,.75256842,.35523608,2,0,0,
42442,,.35975334,.55807537,1,0,1,
42443,.066668898,.083460376,.086725749,1,0,0,
42444,.036709085,.060929868,.14659357,3,1,0,367.09085
42445,,,.24874867,2,0,1,
42446,,,,2,0,1,
42447,.086946025,.14580923,.21953204,2,1,1,-10000
42448,,.15857607,.31151196,3,0,0,
42449,,,.44747591,3,0,1,
42450,.053670771,.038359724,.020229617,2,0,0,
42451,.023203257,.020594232,.052242737,2,0,0,
42452,.21493906,.094464965,.19468498,1,0,0,
42453,.24750777,.45141831,.21437885,3,0,0,
42454,.087639846,.15391845,.20464548,2,1,0,876.39844
42455,,.54198968,.18728344,2,0,0,
42456,.093152568,.21360213,.11944451,3,1,0,931.5257
42457,.11294114,.084852502,.15010828,2,0,0,
42458,.16902429,.1215364,.23651262,3,0,0,
42459,,.2503407,.18854725,1,0,0,
42460,.20967843,.18435954,.31245276,3,0,0,
42461,.14416926,.48858717,.24482596,2,1,0,1441.6925
42462,.20788696,,.69201821,1,1,0,2078.8696
42463,,.5560872,.19065869,3,0,0,
42464,.020405879,.022528136,.068754807,3,1,0,204.05879
42465,,.14623664,.30329111,1,0,0,
42466,,.91446543,,2,0,1,
42467,.22132596,.11068157,.16537464,3,0,0,
42468,,.40749124,.17423292,2,0,0,
42469,.27213469,.20451017,.46420485,2,0,0,
42470,.19100851,,.16941787,3,0,0,
42471,.16736497,.19645059,.15931128,3,1,0,1673.6497
42472,,.55579615,.24312766,2,0,0,
42473,,.39675054,.02062897,3,0,0,
42474,,.32779899,.58572048,1,0,0,
42475,.24427849,.2107065,.11053328,3,0,0,
42476,.13712786,.58216023,.091225944,2,0,0,
42477,,.27540371,.6822536,2,0,0,
42478,,,.26157388,1,0,0,
42479,.24077149,.15253095,.59988558,2,0,0,
42480,.14170976,.093952335,.091107875,2,0,0,
42481,.034946576,.024302764,.011225252,2,0,0,
42482,,.7022804,.22417827,1,0,0,
42483,.032209281,.077075318,.032567576,1,1,0,322.0928
42484,,.74677223,.36830395,1,0,1,
42485,,.27037963,.74412656,1,0,0,
42486,.13576907,.16703458,.20046745,3,1,0,1357.6907
42487,,.28750321,.44581056,2,0,0,
42488,.02616182,.029032389,.035094026,3,1,0,261.61819
42489,.17413217,.1271833,.058828354,1,0,0,
42490,,.59535182,.49638391,2,0,0,
42491,.19510099,.15820278,.24720243,2,0,0,
42492,,.10597315,.2077439,2,0,0,
42493,,,.27285492,1,0,0,
42494,.027005255,.17334391,.052864727,1,1,0,270.05255
42495,,.35307178,.57656425,1,0,0,
42496,,.16986158,.40332824,3,0,0,
42497,,,.020887,3,0,1,
42498,.24427849,.48132288,.37342465,3,1,0,2442.7849
42499,,,.80577886,2,0,0,
42500,,,.20324084,1,0,0,
42501,.072459601,.17505257,.25735626,3,1,1,-10000
42502,.13552904,.25615177,,2,1,0,1355.2904
42503,,.25393569,.1661796,1,0,0,
42504,.020996865,.19204777,.13642034,2,1,1,-10000
42505,,,.21530358,2,0,0,
42506,.21432327,.54759479,.13787049,2,0,0,
42507,,,.12774567,1,0,1,
42508,,.40301871,.42463019,3,0,1,
42509,,.23290637,.46985593,1,0,1,
42510,,.29441279,.15745302,3,0,0,
42511,.2022852,.18847354,.27274159,3,1,0,2022.8521
42512,.034614999,.0073122918,.0094490442,2,0,0,
42513,,.23639776,.23373352,2,0,0,
42514,,.26646164,.16514462,3,0,0,
42515,,.30251613,.89331692,2,0,0,
42516,,.47780809,.020855209,3,0,1,
42517,,.25210449,.16455679,2,0,0,
42518,.044491157,.03830694,.068656169,2,0,0,
42519,,.4111279,.13035534,1,0,0,
42520,,.20422426,.47961155,2,0,1,
42521,,,.21548188,3,0,0,
42522,,.27019885,.24466573,3,0,0,
42523,,.45389637,.32446641,1,0,0,
42524,.15540679,.23318678,.16581711,2,0,0,
42525,.091389261,.12176609,.2379479,1,1,0,913.89264
42526,,.46906698,,1,0,0,
42527,.17761041,.14250439,.45032012,1,0,0,
42528,.073351718,.12566443,.21032725,2,1,1,-10000
42529,.27386516,.87288135,.40646091,2,1,0,2738.6516
42530,,,,3,0,1,
42531,,.24120811,.13536713,2,0,0,
42532,,.16683157,.66203672,1,0,0,
42533,,.26183227,,2,0,0,
42534,,.83357471,.68260229,2,0,0,
42535,,.52779019,,3,0,0,
42536,,.20110416,.51553804,2,0,0,
42537,,.3691487,.22731307,1,0,0,
42538,,.83586138,,2,0,1,
42539,,,.19421701,2,0,0,
42540,,,.21806781,3,0,1,
42541,,.17689142,.50801593,3,0,0,
42542,,.43166211,.18551891,2,0,0,
42543,,.19819582,.37037325,3,0,0,
42544,,.32572147,.43804511,3,0,0,
42545,.15990621,.07121288,.17591597,1,0,0,
42546,,.46988463,.95228541,3,0,0,
42547,,,.46412286,2,0,1,
42548,,.90336001,,2,0,0,
42549,,.91225696,.41990146,3,0,0,
42550,,.60610735,.1031229,1,0,1,
42551,.14624809,.12900251,.14755486,3,1,0,1462.4808
42552,,,.17753829,1,0,0,
42553,.13438955,.048672993,.045948852,1,0,0,
42554,,.32375509,.77574158,1,0,1,
42555,,.45391101,.11379597,3,0,0,
42556,,.26743293,.36246413,3,0,1,
42557,,.28142142,.25454864,2,0,0,
42558,.052964829,.096669868,.071616307,3,1,0,529.64832
42559,,.67733955,.67610312,2,0,0,
42560,.17170464,.1530558,.70754713,3,1,0,1717.0464
42561,,.27645335,.62226403,2,0,0,
42562,.27213469,.15022166,.35354111,1,0,0,
42563,.034655329,.042778596,.079432562,1,0,0,
42564,.031453215,.043631967,.10125346,2,1,1,-10000
42565,,.44672114,.68269163,1,0,1,
42566,.073363379,.14346536,.23549186,3,1,0,733.63379
42567,.020266755,.0066453442,.044958346,1,0,0,
42568,,.55549037,,3,0,0,
42569,,.30436671,.21847059,1,0,0,
42570,,,.86852121,3,0,0,
42571,,.88073409,.44391546,3,0,0,
42572,,,.28798005,1,0,1,
42573,,.25004044,,2,0,0,
42574,,.36896122,.21410461,2,0,0,
42575,,,,1,0,1,
42576,.091651425,.053145509,.1777799,1,0,0,
42577,,.39338082,.3888303,2,0,0,
42578,,.25897554,.99082452,3,0,0,
42579,,.10100312,.62703735,1,0,0,
42580,,.17464647,.2886728,1,0,0,
42581,,.43640679,.45272592,1,0,0,
42582,.13565549,.93292201,.19832933,2,1,0,1356.5549
42583,,,.021724699,3,0,1,
42584,,.49448302,,2,0,0,
42585,,.37135199,,1,0,0,
42586,.29397956,.33233288,.034726404,3,0,0,
42587,.031369008,.04585873,.046900086,1,0,0,
42588,.12735851,.13854799,.11163483,1,0,0,
42589,.1646726,.30707875,.21225956,3,1,0,1646.726
42590,,.6123516,.77301228,2,0,0,
42591,,,.81405479,1,0,0,
42592,,.28098682,.45661023,3,0,0,
42593,,.14608715,.20249867,2,0,0,
42594,.29952621,.16699287,.53857589,3,0,1,
42595,.25518832,.80827737,.21840745,1,0,1,
42596,.026993535,.028637014,.044996053,3,1,0,269.93536
42597,.040862642,.028774297,.019998999,3,0,0,
42598,.020633284,.020594336,.029706215,2,0,0,
42599,,.23322752,,2,0,0,
42600,,.27237236,.43576574,2,0,0,
42601,.18770443,.22460414,.1889451,1,1,0,1877.0443
42602,.028669236,.023369139,.068407297,1,0,0,
42603,.024616892,.024761811,.044827424,1,0,0,
42604,,.43349665,.24144158,3,0,0,
42605,,,.24775983,2,0,0,
42606,,.29632115,.4957504,1,0,0,
42607,,,.26956198,3,0,1,
42608,,.37477443,.02092912,1,0,1,
42609,,.092492819,.042734686,1,0,0,
42610,.17821488,.13991034,.19356209,2,0,1,
42611,,,.12451572,2,0,1,
42612,.26023191,.50643647,.16452125,1,0,1,
42613,,.25383022,,2,0,0,
42614,,.47847646,.020861503,1,0,0,
42615,,.29044348,.6215809,2,0,0,
42616,,.46556666,.2119429,2,0,1,
42617,,.47816235,.18789744,2,0,0,
42618,.12674208,.084006578,.13684709,3,0,0,
42619,.080236956,.032444153,.15175544,2,0,0,
42620,,.48487371,.46100157,2,0,0,
42621,.029508939,.028509535,.069739938,1,0,0,
42622,.20821041,.16916801,.21462522,1,0,0,
42623,,.69709957,.76433563,3,0,1,
42624,.022549618,.017584996,.050470419,1,0,0,
42625,,,.020960717,1,0,1,
42626,,.20535555,.2507399,3,0,0,
42627,,.58802152,.16551235,2,0,0,
42628,,,.42816049,1,0,0,
42629,,.64594495,.35397011,2,0,0,
42630,.10842551,.047812395,.15355621,1,0,0,
42631,,.27326944,,3,0,0,
42632,,.42190236,.35887006,2,0,1,
42633,,.47334778,.69986546,1,0,0,
42634,,,.020890076,2,0,0,
42635,,.32449126,,1,0,0,
42636,.033471338,.033466741,.073390976,1,0,0,
42637,,.33582035,.26783347,2,0,1,
42638,,.48562574,.13540037,1,0,1,
42639,.10509868,.02943252,.097282954,3,0,0,
42640,,.26629812,.2434724,2,0,1,
42641,,,.55415928,3,0,1,
42642,.24363366,.20442446,.20504153,2,0,0,
42643,,.57291675,.71930683,2,0,1,
42644,,,.28421447,1,0,0,
42645,,,.41651326,2,0,1,
42646,,,,1,0,1,
42647,,.20072889,.1891948,1,0,0,
42648,,.4959574,.18373896,3,0,0,
42649,,.27981785,,3,0,0,
42650,,,.73145264,2,0,1,
42651,,,.24306361,3,0,1,
42652,,.33916125,,3,0,0,
42653,,,,3,0,0,
42654,,.31504098,.57099104,1,0,1,
42655,,.47780809,.021920968,3,0,0,
42656,,.40054104,.32697758,3,0,0,
42657,,,,3,0,0,
42658,.020110678,.026234914,.059905648,1,0,0,
42659,,.16772714,.021537296,3,0,0,
42660,.1229948,.12804724,.2686516,1,0,0,
42661,.079693258,.32625902,.14188188,3,1,0,796.93256
42662,.13706851,.15936756,.2418129,3,1,0,1370.6851
42663,,.58853829,.47692692,1,0,1,
42664,,.89222312,.39054081,1,0,1,
42665,.046482477,.0263514,.078648135,1,0,0,
42666,.19345841,.11358863,.2686778,2,0,1,
42667,,.15975329,.18784542,2,0,0,
42668,.23084052,.081766002,.16591084,1,0,0,
42669,.17841445,.055227786,.075793624,1,0,0,
42670,,,.82032359,3,0,0,
42671,.25012052,.67569023,.021624895,2,0,1,
42672,,.17425227,.2037122,3,0,0,
42673,.21545497,.077901527,.172922,2,0,0,
42674,.054989766,.070703268,.1639207,3,1,0,549.89764
42675,.18582436,.42132723,.33873558,1,1,1,-10000
42676,,,.67241454,1,0,1,
42677,,,.25072819,2,0,1,
42678,,.43006924,,2,0,0,
42679,,.45403552,,1,0,1,
42680,.02185923,.073517345,.061078418,2,1,0,218.5923
42681,.090851903,.19293381,.17682295,3,1,1,-10000
42682,,,,1,0,0,
42683,.05458986,.056341209,.088961482,1,0,0,
42684,,,,1,0,1,
42685,.2942555,.2406209,.30986434,2,0,0,
42686,,.52787316,.14141543,3,0,1,
42687,,.42707464,.44620141,1,0,0,
42688,,,.2222648,2,0,1,
42689,.030277418,.024563616,.025020963,2,0,0,
42690,,.30298364,.49123389,1,0,0,
42691,,.33535409,.19379444,1,0,0,
42692,,.2178662,.19739875,2,0,0,
42693,,.23948818,,1,0,0,
42694,,,,1,0,0,
42695,.039233893,.087001018,.15218905,1,1,0,392.33893
42696,.19965626,.20110878,.32518211,3,1,0,1996.5626
42697,.28290245,.18662935,.39605477,1,0,0,
42698,,.83123749,.65962553,3,0,0,
42699,,,,2,0,1,
42700,,.34307986,.25347224,3,0,0,
42701,,,.61808819,2,0,1,
42702,,.38296446,.02062472,1,0,1,
42703,,,,3,0,0,
42704,,.24878986,.31829205,1,0,0,
42705,.20654812,.094533205,.21420869,1,0,0,
42706,,,.29418129,3,0,0,
42707,,.45403552,,2,0,0,
42708,,.30309862,.96414214,1,0,0,
42709,,,.22427475,2,0,0,
42710,,.21544164,.17266907,1,0,0,
42711,.04591823,.041625217,.090832204,2,0,0,
42712,,.28335106,,3,0,1,
42713,.080405608,.24156915,.06382408,3,1,0,804.05609
42714,,,,3,0,1,
42715,,.41807538,.22500095,1,0,0,
42716,,.44133079,.15632352,3,0,0,
42717,,.20734854,.020695617,1,0,0,
42718,,.42577991,.72816902,2,0,0,
42719,,,.24552494,1,0,1,
42720,,,.2625556,1,0,1,
42721,.25749606,.17877148,.020717712,3,0,0,
42722,.097181477,.072084993,.039526958,1,0,0,
42723,,,.79294449,2,0,1,
42724,.059797533,.20779043,.1535475,1,1,0,597.97534
42725,,.095078819,.66056001,1,0,0,
42726,.13027893,.039522439,.042011335,3,0,1,
42727,,.14872375,.34408697,2,0,0,
42728,.084851392,.088635713,.14447352,2,1,0,848.51392
42729,.22687568,.20282333,,3,0,0,
42730,.15769313,,.1661386,3,1,0,1576.9313
42731,,,.02074977,2,0,0,
42732,.03213967,.077754401,.31304938,2,1,0,321.3967
42733,.034040593,.069264583,.025195584,1,0,0,
42734,,.4168947,.29519135,2,0,0,
42735,,.44376811,.021559151,1,0,0,
42736,.15468302,.16045228,.17542186,1,0,1,
42737,.046285197,.075251907,.15458713,3,1,0,462.85196
42738,.21729106,.33104578,.20521356,1,0,0,
42739,,.44092953,.95879716,2,0,0,
42740,.27915356,.66850787,.26401487,1,0,1,
42741,,.46512249,,3,0,0,
42742,,.56317532,.72517943,3,0,1,
42743,,.50635457,.39706734,2,0,0,
42744,,.31819591,.17883895,3,0,0,
42745,.23556192,.27920598,,1,1,0,2355.6191
42746,,,.63722688,1,0,0,
42747,,,.13059522,1,0,1,
42748,,,.11614557,1,0,1,
42749,,,.63065946,1,0,1,
42750,,.21025962,.02080828,3,0,1,
42751,,.076781228,.28552952,2,0,0,
42752,,.3343716,.48015705,2,0,0,
42753,,.23318973,.44210762,3,0,0,
42754,,.91685873,.18512632,3,0,1,
42755,.09722916,.27260453,.37057948,1,1,0,972.29163
42756,,.52976066,.35201329,3,0,1,
42757,,,.24679382,2,0,0,
42758,,.27615014,,2,0,0,
42759,.030664872,.039063349,.061690897,2,1,0,306.64871
42760,,.26437309,.31986651,3,0,1,
42761,,.33684653,.020655515,2,0,0,
42762,,.27499801,.4218176,3,0,0,
42763,,.35153708,.17970733,3,0,0,
42764,.0215302,.020723941,.019998999,3,1,0,215.302
42765,.25707194,.12718214,.18044463,1,0,0,
42766,,,.39347589,3,0,0,
42767,.28230819,.2859526,.76447076,3,1,0,2823.082
42768,,.33085644,.020685228,2,0,0,
42769,,.18690401,.77418506,1,0,0,
42770,,.10318506,.18026821,2,0,0,
42771,.025189852,.012030941,.020000385,1,0,0,
42772,.051476058,.096647345,.087304108,2,1,0,514.76056
42773,,.25048822,.23680387,2,0,0,
42774,.25713685,.12477338,.21551049,3,0,0,
42775,,,,1,0,1,
42776,,.4831022,.49616811,2,0,0,
42777,,.27995807,.36274925,1,0,0,
42778,.11477289,.028518017,.061506022,3,0,1,
42779,,.21880504,.53978151,2,0,0,
42780,,.45403552,.020861117,2,0,0,
42781,,,.40543836,2,0,0,
42782,,.055348031,.085488059,2,0,0,
42783,.15939359,.072736934,.61644852,1,0,0,
42784,.24243876,.065511107,.30455491,3,0,0,
42785,,.31041017,.56453294,3,0,0,
42786,.072207987,.29889005,.38422504,1,1,0,722.0799
42787,,.12786429,.15068939,3,0,0,
42788,,,,3,0,1,
42789,,,.4383623,3,0,1,
42790,.026666384,.061868764,.083566971,2,1,0,266.66385
42791,,.27894172,.57258838,2,0,0,
42792,,.48958227,.30337808,1,0,1,
42793,,.31351069,.24227136,1,0,0,
42794,.20321555,.27514499,.26940048,3,1,0,2032.1555
42795,,.25337607,.53664744,2,0,0,
42796,.10276638,.1343132,.12402707,1,1,0,1027.6638
42797,,.42734686,.020800836,3,0,0,
42798,,.83123749,.12179019,1,0,1,
42799,,.59321928,.64564717,2,0,1,
42800,,.84879816,.43232542,1,0,1,
42801,.29986596,.14293455,.79929352,3,0,0,
42802,,.3629747,.23962697,3,0,0,
42803,.084063008,.075251907,.14274193,1,0,0,
42804,,.2126995,.41004324,2,0,0,
42805,,.57902229,,2,0,0,
42806,,.25940764,.021683184,1,0,0,
42807,.04494055,.18992774,.040598668,2,0,0,
42808,,.23080358,.18174696,2,0,0,
42809,,.1976833,.22710548,2,0,0,
42810,,.4629325,.60693824,3,0,0,
42811,.025631923,.037611265,.075239368,1,0,0,
42812,,.18665455,.24691302,3,0,0,
42813,,.48746729,.71295172,1,0,0,
42814,,,.81248814,2,0,1,
42815,,.50564438,.1646881,1,0,0,
42816,,.71944118,.4051193,3,0,0,
42817,.030244181,.13191105,.020370051,1,0,0,
42818,,.32387832,.16939144,3,0,0,
42819,.12159409,.081774458,.35031503,1,0,0,
42820,.24077149,.2252501,.6897679,3,1,0,2407.7148
42821,,.37117264,.2573652,2,0,0,
42822,,.59312969,.11524456,3,0,0,
42823,,.49966601,.50342005,2,0,0,
42824,.23797998,.31687748,.50975639,2,1,0,2379.7998
42825,.20276874,.20525262,.37457618,3,1,0,2027.6874
42826,.049405828,.030787291,.086365826,1,0,0,
42827,,,.16457836,1,0,1,
42828,,.25252795,.2811482,1,0,0,
42829,,.28575712,.59918392,2,0,0,
42830,,,.23338631,2,0,1,
42831,.20089877,.072334729,.42904708,3,0,1,
42832,,.54773641,.80218428,2,0,1,
42833,,.34992269,.33317351,3,0,0,
42834,,.60350251,.38900134,3,0,1,
42835,,,.15767919,2,0,0,
42836,,.41839427,.26838905,2,0,1,
42837,.021496611,.010215361,.019000053,3,1,0,214.96611
42838,,.89362931,.34915164,1,0,1,
42839,,.21769747,.21035786,1,0,0,
42840,.039649725,.12029722,.20182291,3,1,0,396.49725
42841,,.52579886,,1,0,1,
42842,,.88316894,.20025171,1,0,0,
42843,.031306855,.26789644,.11557972,1,1,0,313.06854
42844,,.7416926,.59710371,1,0,0,
42845,.020160004,.014215534,.0553899,2,0,0,
42846,.14804371,,.19714762,3,1,0,1480.437
42847,.25791195,.042898033,.047197502,1,0,0,
42848,.030701892,.027547745,.020085623,1,0,0,
42849,,.21200919,.29497603,1,0,0,
42850,,.31946239,.98829353,1,0,0,
42851,,.36849809,.49292731,3,0,0,
42852,,,.85933602,1,0,0,
42853,,.54031026,.36045861,1,0,0,
42854,.11411683,.094136983,.087196268,1,0,0,
42855,.10722076,.019462353,.020412819,2,0,0,
42856,.020600865,.0051871021,.019999027,3,1,0,206.00865
42857,,,.15412149,1,0,1,
42858,,,.42358348,3,0,1,
42859,,.91892594,,2,0,0,
42860,.060134955,.073823139,.068505906,3,1,0,601.34955
42861,,,.75547516,3,0,1,
42862,,.54391533,.38695636,3,0,1,
42863,,.14492683,.18253163,3,0,1,
42864,,.57121319,.18899916,2,0,1,
42865,,.33884776,,3,0,0,
42866,,.15488631,.23737015,2,0,0,
42867,.021715315,.0080039538,.019999029,3,1,0,217.15315
42868,,.913333,.24340814,1,0,1,
42869,.17211246,.17070252,.19097482,3,1,0,1721.1246
42870,.2281654,.14297451,.23843622,3,0,0,
42871,,.98171896,,1,0,0,
42872,,,.14444904,1,0,1,
42873,,.42772663,.46152207,3,0,0,
42874,,.58620268,,3,0,1,
42875,,,,3,0,0,
42876,,,.85640633,1,0,1,
42877,,.51132005,,2,0,0,
42878,.024724638,.042450186,.081064947,3,1,0,247.24638
42879,,.4225212,,1,0,0,
42880,,.65505201,.44045457,1,0,1,
42881,,.14562634,,3,0,0,
42882,,.45403552,.84332019,3,0,1,
42883,,.10507693,.2363746,2,0,0,
42884,,,.38136396,3,0,1,
42885,.021715315,.020674795,.019999001,3,1,0,217.15315
42886,,.60338444,.38185462,3,0,0,
42887,.046770036,.099814937,.17452578,1,1,0,467.70035
42888,.058269959,.072415143,.064814068,3,1,0,582.69958
42889,,.81919307,.14780304,3,0,0,
42890,,.89952302,,2,0,1,
42891,,.11507648,.2338029,2,0,0,
42892,,.61140501,.36027715,2,0,0,
42893,,.27587065,.3872261,3,0,0,
42894,,.17836408,.43663129,2,0,1,
42895,.044123147,.070773169,.11940714,2,1,0,441.23148
42896,.13758294,.14782436,.21009891,2,1,0,1375.8295
42897,.13620928,.22560452,.020821558,3,0,0,
42898,.25313315,.4320226,.50439483,2,1,0,2531.3315
42899,.13642494,.53925335,.16907708,3,1,0,1364.2494
42900,,.52127689,,3,0,0,
42901,,.94699991,,1,0,0,
42902,.052956175,.089806974,.027609007,1,0,0,
42903,,,.021639163,1,0,0,
42904,.17238721,.11361269,.11219776,3,0,0,
42905,,.38123339,.75582141,3,0,0,
42906,,.47498283,,3,0,0,
42907,.22186397,.26268393,,1,1,0,2218.6396
42908,,.16479638,.87580907,2,0,0,
42909,,.48450077,.48942977,2,0,0,
42910,,,.77679491,2,0,0,
42911,.26907489,.21123645,.24306528,1,0,0,
42912,.086918823,.066384979,.15659966,1,0,0,
42913,,,.020770969,3,0,1,
42914,.11224344,.09465614,.023951272,3,0,0,
42915,,.47334778,,2,0,0,
42916,.18579553,.15176123,.15770569,1,0,0,
42917,.16738218,.28084654,.16439828,1,0,0,
42918,.072096735,.29998073,.25908267,3,1,0,720.96735
42919,.19195727,.084966458,.2041235,1,0,0,
42920,.1240987,.32985756,,2,1,0,1240.9869
42921,,.23851624,.12641577,3,0,1,
42922,.020289285,.02100754,.019999005,3,1,0,202.89285
42923,,.50161248,,1,0,0,
42924,.13634875,.14061917,.21877044,2,1,0,1363.4875
42925,,,.021408591,3,0,1,
42926,.090278052,.37777057,.51768017,3,1,0,902.78052
42927,.04472506,.41227895,.74948949,3,1,1,-10000
42928,,.43567991,.23547561,2,0,0,
42929,.17701188,.14702104,.21591341,1,0,0,
42930,,,,3,0,1,
42931,,,.020892356,3,0,0,
42932,,.41481999,.33419818,1,0,0,
42933,,.87198406,.21980245,1,0,0,
42934,,,.5442782,3,0,0,
42935,,.31838831,,1,0,0,
42936,.047991917,.029791337,.021728797,3,0,0,
42937,,,,1,0,0,
42938,,.23991162,.91884691,3,0,0,
42939,.020044906,.030487219,.020001372,3,1,0,200.44907
42940,,.43843818,,2,0,1,
42941,.040557109,.035186652,.016732475,3,0,0,
42942,,.3874633,.24497095,1,0,0,
42943,,,,3,0,0,
42944,.28199413,.053708546,.15991712,3,0,0,
42945,,,.020827571,3,0,0,
42946,,.30704644,.85694438,1,0,0,
42947,.1466359,.060853865,.10858783,2,0,0,
42948,,.43124446,.021727689,2,0,0,
42949,,.54331225,.65852696,1,0,1,
42950,,,.3831048,3,0,0,
42951,,.60831559,,1,0,1,
42952,,.22036201,.21936297,3,0,1,
42953,,,.23312382,1,0,1,
42954,.080981985,.070650607,.071555339,3,1,0,809.81982
42955,.14782616,.082275227,.18776789,1,0,0,
42956,,,,2,0,0,
42957,,.76849836,.62704211,3,0,0,
42958,.15490282,.1407329,.17991355,2,0,0,
42959,.046405774,.048709586,.13249125,3,1,0,464.05774
42960,,,.69675064,3,0,0,
42961,,.26813465,.14717667,1,0,0,
42962,,.26374605,.62243873,3,0,1,
42963,,.50311393,,1,0,1,
